id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
3935,2017-12-01,Man City,230084, L. Nmecha,18,59,79,58,ST,20,228,31,63,46,44,44,219,57,42,33,27,60,331,71,74,73,48,65,311,68,70,60,65,48,218,33,22,55,45,63,63,48,12,15,17,45,9,11,11,8,6,1396,307,High,Medium,73,60,38,59,19,58,L.,Nmecha
3936,2017-12-01,Newcastle,232114, K. Cameron,20,59,71,58,CB,12,203,34,30,59,48,32,187,39,32,35,38,43,260,52,47,61,49,51,262,47,65,57,67,26,226,58,58,28,35,47,47,53,56,64,59,42,12,6,6,8,10,1359,288,Medium,Medium,49,33,40,44,59,63,K.,Cameron
3937,2017-12-01,Newcastle,239899, V. Fernandez,19,59,74,59,LW,15,259,58,64,40,45,52,280,67,49,49,45,70,314,64,61,62,46,81,261,71,45,49,47,49,222,30,23,51,55,63,63,56,28,39,39,44,12,10,7,10,5,1486,317,Medium,Medium,62,61,50,67,33,44,V.,Fernandez
3938,2017-12-01,Southampton,236316, Y. Valery,18,59,68,58,RB,9,205,52,32,51,36,34,234,65,43,41,30,55,302,66,56,56,56,68,236,30,55,63,51,37,259,62,59,57,40,41,41,46,57,69,64,58,12,14,7,11,14,1484,313,Medium,Medium,61,34,40,61,61,56,Y.,Valery
3939,2017-12-01,West Ham,235450, Domingos Quina,17,59,80,61,CAM,21,234,54,44,30,60,46,300,68,58,47,58,69,358,74,72,78,55,79,265,54,54,60,40,57,238,53,28,51,61,45,45,59,19,36,27,49,12,11,8,12,6,1526,325,Medium,Medium,73,49,58,69,28,48,Domingos,Quina
3940,2017-12-01,Leicester,235051, D. Johnson,18,59,76,58,CB,17,206,43,29,52,49,33,206,49,35,29,42,51,306,69,69,63,49,56,283,45,69,64,74,31,229,60,50,45,41,33,33,49,58,60,59,59,9,10,13,14,13,1466,322,Medium,Medium,69,34,43,51,57,68,D.,Johnson
3941,2017-12-01,Leicester,237213, J. Knight,19,59,73,58,CB,14,188,28,25,55,47,33,192,35,40,37,39,41,274,56,60,47,52,59,267,47,59,63,68,30,230,60,58,39,32,41,41,48,60,60,58,52,13,12,9,8,10,1381,292,Medium,Medium,58,32,38,40,59,65,J.,Knight
3942,2017-12-01,Leicester,234743, A. Muskwe,18,59,73,58,ST,14,254,35,59,62,49,49,252,55,47,48,42,60,316,65,70,69,52,60,301,56,67,68,67,43,242,58,26,54,49,55,55,51,25,25,24,55,8,14,14,7,12,1494,319,Medium,Medium,68,54,45,58,29,65,A.,Muskwe
3943,2017-12-01,Crystal Palace,231673, L. Dreher,18,59,78,58,CM,19,231,41,44,49,64,33,277,56,48,46,64,63,326,62,69,72,53,70,290,56,60,57,66,51,248,45,53,42,61,47,47,48,45,47,46,39,8,10,11,5,5,1549,337,Medium,Medium,66,47,57,60,48,59,L.,Dreher
3944,2017-12-01,Stoke City,229901, H. Souttar,18,59,76,58,CB,17,180,24,25,53,55,23,217,50,26,31,50,60,206,35,35,56,50,30,264,33,73,58,74,26,200,47,57,26,30,40,40,50,56,59,61,64,12,12,12,15,13,1307,278,Medium,Medium,35,28,40,53,57,65,H.,Souttar
3945,2017-12-01,Bournemouth,234252, C. Jordan,18,59,76,58,CB,17,174,33,22,54,34,31,180,34,33,34,29,50,285,55,62,56,51,61,258,41,69,59,67,22,239,64,58,35,33,49,49,52,59,60,59,56,12,14,5,15,10,1370,287,Medium,High,59,28,33,43,59,65,C.,Jordan
3946,2017-12-01,Swansea City,233793, A. Lewis,19,59,77,58,RB,18,212,55,36,49,38,34,208,60,40,34,29,45,299,68,71,51,54,55,282,36,62,76,71,37,250,57,54,52,44,43,43,48,54,66,59,55,11,9,13,13,9,1485,329,High,Medium,70,37,41,54,58,69,A.,Lewis
3947,2017-12-01,Swansea City,212388, A. King,21,59,70,59,CAM,11,248,43,54,48,66,37,261,58,42,41,61,59,334,65,67,70,57,75,308,66,67,65,63,47,261,64,40,56,54,47,47,49,39,50,49,55,7,7,12,13,16,1605,344,Medium,Medium,66,54,56,60,44,64,A.,King
3948,2017-12-01,Arsenal,222255, R. Huddart,20,58,67,57,GK,9,81,13,19,14,23,12,98,17,21,15,18,27,215,39,40,32,58,46,184,21,52,32,59,20,99,19,24,12,12,32,32,32,21,16,13,282,63,55,55,49,60,1009,322,Medium,Medium,63,55,55,60,40,49,R.,Huddart
3949,2017-12-01,Chelsea,235735, E. Ampadu,16,58,84,57,CDM,26,191,27,23,53,63,25,235,57,34,27,61,56,286,63,57,48,51,67,271,52,75,61,64,19,220,48,53,29,57,33,33,56,55,58,57,54,13,12,9,8,12,1427,313,Medium,Medium,60,29,51,56,56,61,E.,Ampadu
3950,2018-01-01,Man Utd,193080, De Gea,26,91,93,89,GK,2,114,17,13,21,50,13,151,18,21,19,51,42,307,57,58,60,89,43,214,31,67,40,64,12,188,38,30,12,68,40,40,64,13,21,13,442,90,85,87,88,92,1463,500,Medium,Medium,90,85,87,92,58,88,De,Gea
3951,2018-01-01,Man City,192985, K. De Bruyne,26,90,92,87,CAM,2,401,91,83,54,91,82,427,85,85,83,86,88,397,77,76,80,89,75,399,87,65,87,73,87,386,73,58,86,92,77,77,86,38,57,51,56,15,13,5,10,13,2212,462,High,High,76,84,90,85,51,76,K.,De Bruyne
3952,2018-01-01,Chelsea,183277, E. Hazard,26,90,90,88,CAM,0,390,81,83,60,86,80,431,94,82,79,83,93,453,93,88,93,86,93,368,79,59,81,67,82,353,54,41,86,86,86,86,88,25,27,22,45,11,12,6,8,8,2114,449,High,Medium,90,82,84,93,32,68,E.,Hazard
3953,2018-01-01,Chelsea,192119, T. Courtois,25,89,92,86,GK,3,86,14,14,13,33,12,110,13,19,20,35,23,284,46,52,61,80,45,229,36,68,38,70,17,122,23,15,13,44,27,27,52,11,18,16,422,85,91,72,86,88,1298,471,Medium,Medium,85,91,72,88,49,86,T.,Courtois
3954,2018-01-01,Man City,168542, David Silva,31,89,89,86,CAM,0,381,83,73,54,91,80,416,87,82,76,81,90,403,72,65,92,85,89,347,71,66,81,56,73,350,53,46,86,92,73,73,92,27,48,29,5,1,1,1,1,1,2006,419,High,Medium,68,74,87,88,40,62,David,Silva
3955,2018-01-01,Man City,153079, S. Agüero,29,89,89,87,CF,0,394,70,90,70,79,85,395,89,82,72,63,89,439,90,83,86,89,91,399,88,80,74,74,83,344,63,24,91,83,83,83,90,13,20,12,59,13,15,6,11,14,2075,433,High,Medium,86,88,75,89,23,72,S.,Agüero
3956,2018-01-01,Chelsea,215914, N. Kanté,26,88,90,85,CDM,2,326,67,65,54,84,56,336,79,49,49,80,79,422,82,80,83,87,90,390,71,79,94,77,69,384,90,91,71,78,54,54,84,75,89,85,54,15,12,10,7,10,2161,467,Medium,High,81,66,75,80,81,84,N.,Kanté
3957,2018-01-01,Arsenal,184941, A. Sánchez,28,88,88,85,CF,0,398,79,85,70,81,83,406,90,78,78,73,87,436,88,84,90,87,87,408,84,85,85,72,82,367,80,42,85,83,77,77,86,30,39,35,60,10,10,15,12,13,2179,457,High,Medium,86,84,80,89,40,78,A.,Sánchez
3958,2018-01-01,Spurs,167948, H. Lloris,30,88,88,85,GK,0,94,13,10,10,50,11,115,10,11,10,50,34,322,65,63,55,85,54,195,23,74,41,43,14,138,31,27,10,30,40,40,61,12,10,18,413,88,85,68,82,90,1317,477,Medium,Medium,88,85,68,90,64,82,H.,Lloris
3959,2018-01-01,Man Utd,41236, Z. Ibrahimović,35,88,88,84,ST,0,417,76,87,80,84,90,410,82,82,82,76,88,338,63,67,81,86,41,404,91,69,71,88,85,362,84,20,86,83,89,89,91,15,41,27,59,13,15,10,9,12,2073,430,Medium,Low,65,88,81,82,32,82,Z.,Ibrahimović
3960,2018-01-01,Spurs,202126, H. Kane,23,87,90,85,ST,3,402,75,91,83,78,75,384,80,75,68,77,84,370,71,75,73,89,62,418,87,70,87,89,85,364,74,35,92,77,86,86,88,41,36,38,54,8,10,11,14,11,2107,444,High,High,73,88,76,80,42,85,H.,Kane
3961,2018-01-01,Man Utd,195864, P. Pogba,24,87,92,84,CM,5,397,78,73,75,86,85,429,86,84,82,88,89,369,72,76,76,84,61,439,90,85,91,91,82,391,78,68,83,86,76,76,85,66,68,66,20,5,6,2,4,3,2245,478,High,Medium,74,79,84,85,68,88,P.,Pogba
3962,2018-01-01,Spurs,190460, C. Eriksen,25,87,91,85,CAM,4,379,86,78,52,89,74,429,84,85,87,86,87,394,77,74,78,83,82,368,80,57,90,57,84,339,44,55,83,90,67,67,87,38,56,22,43,9,14,7,7,6,2068,436,High,Medium,75,79,88,84,47,63,C.,Eriksen
3963,2018-01-01,Arsenal,176635, M. Özil,28,87,87,84,CAM,0,375,82,73,54,89,77,420,85,84,79,83,89,382,75,68,83,86,70,325,70,52,71,57,75,312,48,24,82,91,67,67,78,22,16,19,50,6,14,10,6,14,1921,397,Medium,Low,71,73,86,85,24,58,M.,Özil
3964,2018-01-01,Man Utd,192505, R. Lukaku,24,86,90,84,ST,4,391,69,88,87,71,76,359,78,72,66,68,75,359,76,89,62,85,47,407,88,71,80,93,75,339,72,27,87,73,80,80,82,27,30,30,54,8,15,14,7,10,1996,429,Medium,Medium,83,84,70,74,34,84,R.,Lukaku
3965,2018-01-01,Chelsea,184432, Azpilicueta,27,86,88,84,RB,2,333,79,46,76,81,51,350,69,66,58,78,79,391,77,79,75,87,73,366,68,76,88,74,60,368,82,85,62,73,66,66,78,89,89,87,43,13,9,10,6,5,2116,450,Medium,Medium,78,55,77,74,87,79,Azpilicueta,Azpilicueta
3966,2018-01-01,Spurs,184087, T. Alderweireld,28,86,87,84,CB,1,306,64,45,82,77,38,345,62,63,69,81,70,328,63,69,60,86,50,391,86,81,76,82,66,350,81,84,58,67,60,60,81,89,90,85,66,16,6,14,16,14,2050,428,Medium,Medium,66,58,72,65,87,80,T.,Alderweireld
3967,2018-01-01,Arsenal,48940, P. Čech,35,86,86,83,GK,0,102,19,12,19,35,17,99,12,13,19,33,22,240,35,38,49,84,34,180,21,51,32,65,11,129,17,23,13,53,23,23,70,11,13,12,408,82,87,76,83,80,1194,445,Medium,Medium,82,87,76,80,37,83,P.,Čech
3968,2018-01-01,Chelsea,201153, Morata,24,85,89,83,ST,4,401,73,84,84,79,81,338,83,76,44,51,84,372,79,87,65,81,60,390,80,79,73,82,76,312,56,24,86,76,70,70,80,14,14,20,22,4,5,4,4,5,1883,413,High,High,83,81,71,80,24,74,Morata,Morata
3969,2018-01-01,Arsenal,193301, A. Lacazette,26,85,88,83,CF,3,384,64,87,72,79,82,373,85,74,71,59,84,427,84,87,87,85,84,392,81,76,80,79,76,355,70,40,87,74,84,84,86,23,42,30,37,11,6,9,5,6,2063,440,High,Medium,86,83,71,85,38,77,A.,Lacazette
3970,2018-01-01,Man Utd,192883, H. Mkhitaryan,28,85,85,83,CAM,0,373,79,77,53,83,81,390,85,83,64,72,86,428,88,84,89,82,85,380,87,71,86,63,73,371,69,64,82,84,72,72,77,49,53,55,42,5,11,14,5,7,2141,454,Medium,Medium,86,78,80,86,54,70,H.,Mkhitaryan
3971,2018-01-01,Man City,192366, N. Otamendi,29,85,85,83,CB,0,323,52,54,85,75,57,277,49,50,39,71,68,335,62,64,69,78,62,370,69,87,76,82,56,319,90,85,51,48,45,45,84,82,85,85,48,12,5,8,11,12,1924,406,High,High,63,57,61,59,84,82,N.,Otamendi
3972,2018-01-01,Man City,186942, I. Gündoğan,26,85,86,83,CAM,1,358,74,72,49,88,75,411,86,81,74,83,87,390,72,69,82,87,80,355,77,62,69,73,74,389,68,79,79,87,76,76,86,57,67,64,48,11,14,5,5,13,2139,447,High,Medium,70,74,83,86,64,70,I.,Gündoğan
3973,2018-01-01,Chelsea,179944, David Luiz,30,85,85,82,CB,0,346,68,55,81,78,64,369,66,70,76,78,79,348,69,72,72,79,56,389,79,80,76,81,73,368,86,84,54,69,75,75,77,79,84,83,54,11,12,10,7,14,2120,444,Medium,Medium,71,65,74,71,82,81,David,Luiz
3974,2018-01-01,Spurs,172871, J. Vertonghen,30,85,85,83,CB,0,336,68,56,81,79,52,348,69,58,73,74,74,333,68,66,62,82,55,398,86,83,79,82,68,365,83,86,60,68,68,68,81,84,86,86,44,6,10,9,12,7,2080,442,High,High,67,65,73,70,85,82,J.,Vertonghen
3975,2018-01-01,Chelsea,162895, Cesc Fàbregas,30,85,85,82,CM,0,405,85,75,74,90,81,412,80,78,81,88,85,336,60,56,62,81,77,360,77,65,80,64,74,341,45,50,77,91,78,78,92,55,58,57,54,6,10,8,15,15,2078,423,High,Medium,58,76,88,80,57,64,Cesc,Fàbregas
3976,2018-01-01,Man City,139720, V. Kompany,31,85,85,82,CB,0,308,61,45,84,72,46,310,63,61,52,66,68,306,59,62,59,84,42,363,75,71,74,88,55,330,87,80,41,59,63,63,81,84,85,84,38,10,9,5,8,6,1908,411,Medium,Medium,61,54,65,64,84,83,V.,Kompany
3977,2018-01-01,Man Utd,225508, E. Bailly,23,84,89,83,CB,5,279,51,33,81,72,42,276,63,46,43,56,68,359,75,80,63,78,63,350,55,84,78,85,48,319,87,85,47,54,46,46,74,82,85,85,55,14,14,10,9,8,1890,412,Medium,High,78,42,59,65,84,84,E.,Bailly
3978,2018-01-01,Man City,218667, Bernardo Silva,22,84,90,83,RM,6,353,79,73,51,84,66,400,91,79,63,78,89,417,85,76,88,82,86,318,69,53,80,53,63,331,58,49,77,83,64,64,84,46,44,35,54,9,10,14,12,9,1998,426,Medium,Medium,80,70,81,89,45,61,Bernardo,Silva
3979,2018-01-01,Spurs,211117, D. Alli,21,84,90,83,CF,6,388,68,84,77,83,76,368,83,71,53,76,85,374,77,76,74,85,62,386,77,69,89,71,80,388,84,67,86,83,68,68,86,60,63,57,41,7,6,9,11,8,2125,458,High,Medium,76,81,77,82,64,78,D.,Alli
3980,2018-01-01,Man City,210257, Ederson,23,84,89,82,GK,5,119,20,14,14,53,18,149,23,15,20,54,37,321,64,63,60,86,48,227,42,58,41,68,18,164,35,25,20,67,17,17,64,9,15,8,414,82,78,87,80,87,1426,477,Medium,Medium,82,78,87,87,63,80,Ederson,Ederson
3981,2018-01-01,Liverpool,209331, M. Salah,25,84,87,84,CAM,3,366,73,83,59,80,71,377,87,76,60,67,87,443,94,93,86,84,86,363,71,70,82,70,70,345,63,55,87,79,61,61,80,37,43,41,62,14,14,9,11,14,2077,449,High,Medium,93,77,75,87,45,72,M.,Salah
3982,2018-01-01,Liverpool,208722, S. Mané,25,84,87,83,RM,3,353,72,83,53,77,68,379,86,74,64,71,84,440,94,92,89,80,85,375,77,75,82,72,69,337,73,31,84,78,71,71,78,33,35,38,56,10,10,15,7,14,2046,442,High,Medium,93,78,75,85,36,75,S.,Mané
3983,2018-01-01,Man City,202652, R. Sterling,22,84,88,83,RM,4,332,74,75,38,81,64,368,86,68,61,67,86,450,94,92,91,81,92,348,70,60,81,67,70,283,34,26,84,76,63,63,76,48,58,54,63,15,12,12,15,9,2004,437,High,Medium,93,72,75,87,46,64,R.,Sterling
3984,2018-01-01,Man Utd,191202, N. Matić,28,84,84,82,CDM,0,369,70,64,77,84,74,371,76,68,67,82,78,320,62,66,56,83,53,402,78,71,89,89,75,381,83,85,69,75,69,69,84,76,83,75,57,7,15,12,14,9,2134,452,Medium,High,64,70,77,74,80,87,N.,Matić
3985,2018-01-01,Chelsea,189505, Pedro,29,84,84,83,CAM,0,369,78,83,55,83,70,379,84,81,57,70,87,414,84,80,84,84,82,354,74,67,78,56,79,332,56,49,84,77,66,66,78,30,32,31,52,5,11,12,15,9,1993,422,High,High,82,79,77,85,37,62,Pedro,Pedro
3986,2018-01-01,Arsenal,165229, L. Koscielny,31,84,84,82,CB,0,276,52,32,81,76,35,269,62,22,49,69,67,362,74,76,68,82,62,334,54,82,75,76,47,322,88,86,41,56,51,51,75,83,87,84,51,13,11,9,11,7,1868,406,Medium,High,75,41,62,65,85,78,L.,Koscielny
3987,2018-01-01,Man City,135507, Fernandinho,32,84,84,82,CDM,0,355,68,69,59,85,74,379,77,70,72,80,80,385,73,72,77,84,79,398,83,78,84,75,78,377,86,85,70,75,61,61,77,77,83,78,48,12,11,5,13,7,2180,460,Medium,High,72,74,77,78,79,80,Fernandinho,Fernandinho
3988,2018-01-01,Man City,222492, L. Sané,21,83,91,83,LM,8,374,78,79,72,78,67,385,87,82,68,64,84,437,93,94,89,79,82,379,84,66,82,70,77,318,59,32,83,77,67,67,77,26,32,35,52,8,12,9,9,14,2038,440,High,Medium,94,79,75,86,35,71,L.,Sané
3989,2018-01-01,Leicester,204485, R. Mahrez,26,83,84,82,CAM,1,353,81,75,48,78,71,406,88,81,75,74,88,417,85,80,92,75,85,345,77,62,75,55,76,310,41,38,79,80,72,72,83,27,31,18,54,15,9,13,11,6,1961,413,Medium,Medium,82,75,78,88,32,58,R.,Mahrez
3990,2018-01-01,Liverpool,203376, V. van Dijk,25,83,85,82,CB,2,306,53,52,80,76,45,349,70,60,70,76,73,332,69,76,57,79,51,392,81,79,76,92,64,323,78,83,41,59,62,62,82,83,85,83,58,13,10,13,11,11,2011,437,High,Medium,73,60,67,69,83,85,V.,van Dijk
3991,2018-01-01,Liverpool,201942, Roberto Firmino,25,83,86,83,CAM,3,390,72,83,72,84,79,395,87,80,67,75,86,399,77,77,82,82,81,400,79,81,88,76,76,352,66,45,84,85,72,72,81,30,59,42,44,8,11,9,6,10,2111,446,High,High,77,80,79,86,47,77,Roberto,Firmino
3992,2018-01-01,Everton,193474, I. Gueye,27,83,83,82,CDM,0,293,60,50,69,82,32,304,75,33,43,74,79,389,78,75,75,79,82,396,80,85,88,76,67,364,84,87,67,72,54,54,80,80,87,85,47,8,6,8,12,13,2045,447,Medium,High,76,60,70,77,83,81,I.,Gueye
3993,2018-01-01,Arsenal,192227, S. Mustafi,25,83,85,81,CB,2,317,50,58,81,77,51,294,53,55,47,69,70,350,64,69,66,82,69,357,66,84,74,81,52,323,79,85,50,55,54,54,74,82,84,82,51,11,9,15,10,6,1940,411,Medium,High,67,57,63,62,83,79,S.,Mustafi
3994,2018-01-01,Man Utd,191740, Ander Herrera,27,83,83,83,CM,0,359,74,71,60,85,69,391,81,80,65,80,85,397,76,70,84,85,82,364,75,63,87,70,69,412,86,86,78,83,79,79,84,80,79,76,53,9,12,15,9,8,2211,464,High,High,73,72,80,83,79,77,Ander,Herrera
3995,2018-01-01,Man City,188377, K. Walker,27,83,84,82,RB,1,334,78,51,73,75,57,367,77,76,71,67,76,402,86,93,70,81,72,404,86,83,90,77,68,354,78,78,66,69,63,63,75,79,84,83,57,12,6,16,15,8,2164,463,High,Medium,90,63,73,76,80,81,K.,Walker
3996,2018-01-01,Leicester,184826, Adrien Silva,28,83,83,82,CM,0,368,78,71,61,83,75,405,82,79,75,84,85,346,64,65,73,77,67,370,83,56,89,62,80,408,79,84,75,85,85,85,82,80,78,73,46,15,6,8,10,7,2174,454,Medium,High,65,76,82,81,78,72,Adrien,Silva
3997,2018-01-01,Chelsea,180403, Willian,28,83,83,82,CAM,0,322,76,76,31,80,59,412,86,82,83,77,84,429,91,86,89,82,81,346,71,46,87,62,80,332,44,55,80,83,70,70,79,43,57,51,59,14,12,13,7,13,2051,441,High,High,88,75,80,85,49,64,Willian,Willian
3998,2018-01-01,Man Utd,178088, Juan Mata,29,83,83,82,CAM,0,379,84,79,59,86,71,417,82,84,84,79,88,392,71,63,85,84,89,338,75,72,78,43,70,343,54,39,83,86,81,81,85,25,31,21,46,9,10,14,5,8,1992,400,Medium,Medium,67,76,84,85,33,55,Juan,Mata
3999,2018-01-01,Man Utd,167905, A. Valencia,31,83,83,83,RWB,0,355,85,58,64,78,70,367,82,69,66,69,81,419,88,87,75,86,83,392,85,70,90,85,62,364,83,80,75,71,55,55,82,78,83,77,51,16,11,10,7,7,2186,473,High,High,87,66,76,81,78,85,A.,Valencia
4000,2018-01-01,Chelsea,164468, G. Cahill,31,83,83,81,CB,0,285,28,56,86,68,47,257,58,48,27,61,63,319,61,63,62,83,50,360,63,82,69,80,66,321,85,82,45,56,53,53,76,83,85,83,43,5,12,9,5,12,1836,397,Medium,Medium,62,58,54,61,84,78,G.,Cahill
4001,2018-01-01,Leicester,163587, K. Schmeichel,30,83,83,82,GK,0,105,18,12,16,44,15,126,12,13,15,46,40,309,60,60,62,80,47,208,36,60,34,64,14,153,35,20,13,59,26,26,52,14,14,13,411,82,80,82,80,87,1353,471,Medium,Medium,82,80,82,87,60,80,K.,Schmeichel
4002,2018-01-01,Spurs,162240, M. Dembélé,29,83,83,81,CM,0,360,65,66,70,86,73,373,87,65,55,80,86,388,75,77,82,80,74,403,85,77,77,92,72,371,74,80,71,79,67,67,89,71,80,72,71,16,14,11,16,14,2189,470,Medium,Medium,76,72,77,85,76,84,M.,Dembélé
4003,2018-01-01,Arsenal,146562, Santi Cazorla,32,83,83,81,CAM,0,376,85,75,58,86,72,419,85,86,78,83,87,344,57,52,70,80,85,327,77,59,61,52,78,374,64,65,79,86,80,80,88,58,64,52,42,6,9,5,7,15,2056,417,High,Low,54,76,85,84,61,57,Santi,Cazorla
4004,2018-01-01,Man City,230666, Gabriel Jesus,20,82,92,83,CAM,10,365,66,84,69,76,70,367,86,76,54,66,85,442,89,86,92,84,91,380,78,75,84,70,73,331,58,32,87,76,78,78,84,20,17,19,48,13,8,6,6,15,1989,421,High,High,87,80,71,86,26,71,Gabriel,Jesus
4005,2018-01-01,Chelsea,213661, A. Christensen,21,82,90,81,CB,8,267,49,36,79,78,25,270,68,32,22,75,73,349,70,74,63,80,62,266,31,74,69,72,20,285,73,82,32,62,36,36,80,84,88,85,44,10,12,8,6,8,1738,391,Low,Medium,72,31,63,69,84,72,A.,Christensen
4006,2018-01-01,Man Utd,211300, A. Martial,21,82,89,82,CF,7,375,74,82,70,75,74,366,88,82,54,57,85,429,92,89,85,81,82,388,84,80,78,76,70,334,59,42,80,72,81,81,80,35,39,36,51,9,8,8,15,11,2053,440,Medium,Medium,90,79,71,86,41,73,A.,Martial
4007,2018-01-01,Chelsea,205452, A. Rüdiger,24,82,86,81,CB,4,280,68,27,78,73,34,287,59,34,56,70,68,342,73,74,63,82,50,330,70,73,65,82,40,298,89,79,33,57,40,40,73,82,84,81,59,14,15,10,12,8,1843,404,Medium,High,74,40,66,63,82,79,A.,Rüdiger
4008,2018-01-01,Spurs,202335, E. Dier,23,82,85,81,CB,3,330,67,52,83,76,52,344,66,54,77,77,70,319,70,75,56,78,40,399,83,77,80,87,72,359,90,80,53,66,70,70,77,79,82,84,53,11,14,6,13,9,2049,439,Medium,High,73,63,71,66,81,85,E.,Dier
4009,2018-01-01,Spurs,200104, H. Son,24,82,85,82,CF,3,374,75,83,65,78,73,382,85,81,70,64,82,410,87,86,79,81,77,376,83,65,80,62,86,331,60,39,83,78,71,71,78,27,34,33,53,11,13,13,6,10,2020,429,High,High,86,83,75,83,36,66,H.,Son
4010,2018-01-01,Arsenal,199503, G. Xhaka,24,82,85,80,CM,3,312,66,49,62,85,50,374,70,68,70,86,80,296,48,51,53,83,61,364,88,39,78,76,83,385,92,75,77,82,59,59,74,71,73,68,46,7,8,11,7,13,1989,416,Medium,Medium,50,66,79,72,71,78,G.,Xhaka
4011,2018-01-01,Crystal Palace,198717, W. Zaha,24,82,85,81,RM,3,332,81,75,43,74,59,345,89,54,51,65,86,425,90,90,89,76,80,340,76,50,78,74,62,310,72,23,75,74,66,66,79,36,32,34,61,15,10,15,11,10,1915,426,High,Medium,90,71,72,87,33,73,W.,Zaha
4012,2018-01-01,Liverpool,197061, J. Matip,25,82,84,81,CB,2,302,54,36,85,77,50,295,65,63,22,74,71,321,60,73,58,81,49,335,66,67,73,81,48,327,78,84,51,72,42,42,75,83,85,79,53,11,15,10,7,10,1880,409,Medium,Medium,67,46,68,66,84,78,J.,Matip
4013,2018-01-01,Stoke City,193348, X. Shaqiri,25,82,83,81,CAM,1,346,80,72,37,81,76,417,86,86,82,78,85,427,87,80,89,80,91,364,85,52,76,70,81,342,63,60,75,79,65,65,80,42,49,48,59,13,12,12,11,11,2094,442,Medium,Medium,83,76,80,86,48,69,X.,Shaqiri
4014,2018-01-01,Leicester,189560, Iborra,29,82,82,81,CDM,0,353,53,72,81,81,66,365,67,66,70,82,80,265,49,51,54,75,36,390,85,74,79,88,64,391,78,85,82,74,72,72,75,85,84,75,54,14,11,6,15,8,2062,430,Medium,Medium,50,73,73,68,83,83,Iborra,Iborra
4015,2018-01-01,Spurs,188942, V. Wanyama,26,82,85,82,CB,3,337,63,63,73,78,60,339,74,62,57,70,76,348,60,68,71,83,66,403,79,81,87,93,63,371,90,84,65,67,65,65,76,79,86,79,59,6,14,10,13,16,2101,446,Medium,High,64,66,70,74,82,90,V.,Wanyama
4016,2018-01-01,Arsenal,186561, A. Ramsey,26,82,83,80,CM,1,368,75,72,58,84,79,383,81,70,70,80,82,367,67,68,76,81,75,382,81,67,91,69,74,379,73,69,82,80,75,75,81,60,70,67,40,6,11,5,10,8,2116,443,High,High,68,75,79,81,65,75,A.,Ramsey
4017,2018-01-01,Everton,184484, G. Sigurðsson,27,82,82,80,CAM,0,386,86,81,60,84,75,418,80,87,89,78,84,341,65,66,72,77,61,393,82,70,86,70,85,353,57,50,79,84,83,83,81,55,56,55,58,13,8,10,15,12,2115,437,High,Medium,66,82,84,79,55,71,G.,Sigurðsson
4018,2018-01-01,Liverpool,181291, G. Wijnaldum,26,82,83,81,CAM,1,369,67,74,72,83,73,389,85,76,70,74,84,405,79,82,82,82,80,389,78,82,87,71,71,368,64,70,82,78,74,74,79,60,69,64,54,16,6,14,12,6,2167,456,High,High,81,75,76,84,66,74,G.,Wijnaldum
4019,2018-01-01,Liverpool,180819, A. Lallana,29,82,82,81,CAM,0,378,74,79,67,86,72,391,85,77,66,77,86,377,73,71,82,76,75,368,72,72,86,66,72,372,74,68,77,83,70,70,80,60,67,62,54,6,15,14,8,11,2129,449,High,High,72,75,80,84,65,73,A.,Lallana
4020,2018-01-01,Arsenal,178509, O. Giroud,30,82,82,80,ST,0,396,64,83,90,77,82,345,72,70,65,56,82,300,51,55,59,83,52,405,85,82,74,90,74,358,76,41,83,75,83,83,78,26,37,20,49,12,15,11,6,5,1936,399,Medium,Medium,53,82,70,73,38,83,O.,Giroud
4021,2018-01-01,Everton,177358, M. Schneiderlin,27,82,82,81,CDM,0,337,65,61,71,84,56,366,74,68,61,79,84,354,65,66,73,79,71,363,71,70,89,77,56,358,83,83,65,71,56,56,83,76,80,79,50,6,11,12,14,7,2063,439,Medium,High,66,62,75,77,78,81,M.,Schneiderlin
4022,2018-01-01,Bournemouth,172723, A. Begović,30,82,82,80,GK,0,76,14,12,12,26,12,104,16,17,15,32,24,280,52,58,52,78,40,194,28,38,36,80,12,148,42,21,11,34,40,40,62,13,11,12,396,81,81,73,79,82,1234,451,Medium,Medium,81,81,73,82,55,79,A.,Begović
