id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
2113,2017-01-16,West Brom,51261, B. Myhill,33,73,73,72,GK,0,85,11,11,13,39,11,107,15,13,12,32,35,252,41,46,51,66,48,203,27,72,29,63,12,141,21,25,13,40,42,42,46,13,11,16,362,74,71,69,70,78,1190,406,Medium,Medium,74,71,69,78,44,70,B.,Myhill
2114,2017-01-16,Watford,160292, B. Watson,30,73,73,72,CM,0,338,74,67,58,76,63,370,68,80,76,74,72,337,64,54,71,73,75,359,73,74,78,70,64,346,61,72,64,71,78,78,74,64,72,69,47,13,8,14,6,6,2002,410,Medium,High,59,68,75,70,68,70,B.,Watson
2115,2017-01-16,Watford,176546, J. Zúñiga,30,73,73,74,RM,0,326,76,56,54,74,66,361,80,74,59,70,78,414,88,84,88,68,86,352,76,68,68,68,72,340,71,68,70,64,67,67,74,66,70,74,48,7,13,10,9,9,2051,438,High,Medium,86,65,71,80,67,69,J.,Zúñiga
2116,2017-01-16,Watford,180706, C. Cathcart,27,73,74,72,CB,1,243,39,29,74,71,30,245,47,39,39,61,59,313,55,67,64,69,58,311,56,70,71,73,41,235,69,68,27,43,28,28,75,76,77,73,48,8,6,12,9,13,1621,353,Medium,Medium,62,37,54,54,74,72,C.,Cathcart
2117,2017-01-16,Burnley,179746, S. Vokes,26,73,73,72,ST,0,344,58,74,78,67,67,289,66,47,46,57,73,296,55,65,55,68,53,384,75,85,79,82,63,330,73,42,74,67,74,74,68,42,29,24,52,13,14,9,9,7,1790,381,High,Medium,61,72,62,66,40,80,S.,Vokes
2118,2017-01-16,Burnley,200478, J. Hendrick,24,73,78,72,CM,5,311,46,65,62,77,61,334,68,59,58,76,73,339,67,69,70,70,63,350,66,71,81,71,61,322,63,73,63,72,51,51,71,65,70,65,50,12,6,9,9,14,1906,409,Medium,Medium,68,63,68,70,68,72,J.,Hendrick
2119,2017-01-16,Burnley,201999, J. Flanagan,23,73,80,73,CB,7,268,66,43,62,67,30,261,66,34,26,62,73,349,72,68,71,69,69,276,35,65,73,71,32,303,88,68,52,48,47,47,67,75,78,80,63,7,13,15,13,15,1753,386,Medium,Medium,70,39,59,69,74,75,J.,Flanagan
2120,2017-01-16,Burnley,191076, J. Gudmundsson,25,73,73,73,LM,0,337,74,68,56,69,70,366,77,78,78,58,75,371,80,77,72,69,73,362,84,58,74,72,74,306,63,49,67,70,57,57,68,45,50,49,45,7,6,14,10,8,1931,413,High,Medium,78,72,69,75,49,70,J.,Gudmundsson
2121,2017-01-16,Crystal Palace,184037, M. Kelly,26,73,75,74,CB,2,295,73,38,77,68,39,285,60,60,35,64,66,312,62,63,59,72,56,329,66,70,76,79,38,278,71,68,42,39,58,58,75,76,80,78,41,7,11,8,7,8,1774,383,Medium,Medium,63,45,61,62,76,76,M.,Kelly
2122,2017-01-16,Crystal Palace,155355, Lee Chung Yong,27,73,73,73,RM,0,333,70,62,62,73,66,351,75,72,65,66,73,379,76,75,76,74,78,329,65,70,79,53,62,319,56,56,70,74,63,63,73,42,52,43,35,6,7,7,8,7,1883,395,High,Medium,75,63,71,75,50,61,Lee,Chung Yong
2123,2017-01-16,Stoke City,163261, P. Bardsley,31,73,73,73,CB,0,290,65,47,67,68,43,286,61,66,33,59,67,338,67,67,68,74,62,376,83,75,78,74,66,289,85,67,56,25,56,56,67,74,76,79,45,11,8,9,9,8,1853,396,Medium,Medium,67,59,56,64,73,77,P.,Bardsley
2124,2017-01-16,Bournemouth,185422, J. King,24,73,78,72,ST,5,327,63,71,63,66,64,306,76,69,42,47,72,398,88,92,78,69,71,345,74,72,70,71,58,274,50,36,70,56,62,62,60,22,27,19,51,12,9,11,12,7,1769,389,Medium,Medium,90,68,60,74,30,67,J.,King
2125,2017-01-16,Bournemouth,184749, D. Gosling,26,73,73,72,CM,0,330,68,64,61,73,64,322,66,57,57,71,71,336,66,64,65,69,72,352,71,67,77,64,73,357,76,70,77,73,61,61,77,66,68,68,56,6,15,14,15,6,1955,408,Medium,Medium,65,68,70,68,67,70,D.,Gosling
2126,2017-01-16,Bournemouth,164853, A. Federici,31,73,73,72,GK,0,115,19,18,18,28,32,119,19,27,21,25,27,260,47,49,50,72,42,217,17,73,41,72,14,186,44,22,16,63,41,41,61,20,11,18,363,73,69,78,70,73,1309,411,Medium,Medium,73,69,78,73,48,70,A.,Federici
2127,2017-01-16,Hull,185405, D. Kuciak,31,73,73,72,GK,0,65,11,11,11,21,11,71,11,11,11,14,24,224,41,32,39,68,44,213,22,70,36,74,11,121,34,17,13,44,13,13,52,11,11,11,348,76,64,54,77,77,1075,384,Medium,Medium,76,64,54,77,36,77,D.,Kuciak
2128,2017-01-16,Swansea,192129, K. Nordfeldt,27,73,75,72,GK,2,89,11,13,13,41,11,95,14,20,11,26,24,281,55,52,58,70,46,221,19,83,33,74,12,105,24,23,15,30,13,13,18,13,13,15,357,73,66,66,74,78,1189,410,Medium,Medium,73,66,66,78,53,74,K.,Nordfeldt
2129,2017-01-16,Chelsea,208920, N. Aké,21,72,81,71,LB,9,291,61,41,67,70,52,324,63,63,59,70,69,358,77,79,66,73,63,346,63,77,74,76,56,277,64,71,44,50,48,48,66,68,74,71,50,10,7,7,16,10,1859,400,Medium,Medium,78,49,63,66,71,73,N.,Aké
2130,2017-01-16,Everton,198335, B. Oviedo,26,72,74,72,LWB,2,307,72,61,48,68,58,334,75,59,63,64,73,382,79,73,79,72,79,344,66,82,79,58,59,329,72,69,66,66,56,56,69,73,72,70,57,11,12,8,10,16,1968,415,High,Medium,76,61,67,75,69,67,B.,Oviedo
2131,2017-01-16,Liverpool,206538, K. Stewart,22,72,81,71,CDM,9,272,56,51,64,76,25,268,63,41,29,65,70,354,75,73,68,65,73,346,64,70,74,77,61,318,73,71,61,69,44,44,63,72,73,71,51,13,7,8,10,13,1825,405,Medium,High,74,54,65,66,71,75,K.,Stewart
2132,2017-01-16,Man Utd,232270, T. Fosu-Mensah,18,72,87,73,CB,15,314,59,57,70,73,55,288,65,56,34,70,63,357,79,80,70,63,65,361,79,76,71,79,56,317,83,74,54,58,48,48,64,69,72,74,45,11,8,8,7,11,1897,420,Medium,Medium,80,61,64,65,72,78,T.,Fosu-Mensah
2133,2017-01-16,Middlesbrough,200408, B. Gibson,23,72,79,71,CB,7,200,28,24,70,58,20,183,24,31,22,50,56,304,60,62,54,60,68,274,33,75,60,78,28,202,57,71,24,29,21,21,50,76,77,73,63,12,8,16,16,11,1452,313,Medium,Medium,61,26,42,41,74,69,B.,Gibson
2134,2017-01-16,Middlesbrough,213956, Adama,20,72,84,72,RM,12,292,71,64,40,70,47,302,81,54,42,50,75,411,91,93,80,66,81,334,71,73,61,80,49,233,47,27,69,43,47,47,69,20,23,16,52,13,9,11,12,7,1683,383,High,Low,92,61,60,78,24,68,Adama,Adama
2135,2017-01-16,Middlesbrough,193910, A. Forshaw,24,72,77,72,CAM,5,311,68,59,47,78,59,358,76,67,67,75,73,351,68,67,78,64,74,295,67,33,72,57,66,326,61,57,71,71,66,66,74,52,53,54,58,10,7,12,13,16,1858,391,High,Medium,67,63,73,75,53,60,A.,Forshaw
2136,2017-01-16,Middlesbrough,167797, Nsue,26,72,73,72,RM,1,313,72,59,59,66,57,325,72,63,57,63,70,397,83,86,82,73,73,378,74,85,88,74,57,316,74,64,69,60,49,49,59,58,64,71,61,15,8,9,13,16,1983,425,Medium,Medium,85,62,65,73,62,78,Nsue,Nsue
2137,2017-01-16,Middlesbrough,152690, D. Konstantopoulos,37,72,72,71,GK,0,91,11,11,14,35,20,71,11,11,12,13,24,227,34,44,45,67,37,186,23,60,30,60,13,92,13,16,11,33,19,19,22,17,15,19,361,72,70,74,75,70,1079,401,Medium,Medium,72,70,74,70,40,75,D.,Konstantopoulos
2138,2017-01-16,Spurs,202491, T. Carroll,24,72,77,71,CAM,5,304,60,57,46,83,58,347,65,66,65,76,75,359,69,68,79,69,74,261,59,45,68,33,56,300,47,55,67,75,56,56,67,53,54,47,52,11,10,11,9,11,1777,367,Medium,Medium,68,58,74,70,52,45,T.,Carroll
2139,2017-01-16,Sunderland,213697, P. McNair,21,72,81,73,CB,9,282,43,48,72,74,45,285,65,49,36,70,65,323,65,68,60,67,63,321,58,74,71,75,43,301,74,73,51,60,43,43,66,73,74,72,55,14,8,11,8,14,1786,389,Medium,Medium,67,49,61,65,73,74,P.,McNair
2140,2017-01-16,Watford,172953, A. Mariappa,29,72,72,72,CB,0,244,57,27,76,63,21,240,59,33,22,61,65,363,75,71,68,73,76,313,47,80,75,77,34,278,58,65,53,58,44,44,64,76,76,79,52,6,15,8,13,10,1721,374,Medium,Medium,73,34,57,63,74,73,A.,Mariappa
2141,2017-01-16,Burnley,165321, S. Ward,30,72,72,71,LB,0,328,70,61,62,69,66,326,66,69,55,68,68,334,67,69,66,74,58,328,61,66,77,72,52,327,72,71,58,64,62,62,61,72,72,73,62,6,16,13,11,16,1922,405,High,Medium,68,59,67,67,71,73,S.,Ward
2142,2017-01-16,Burnley,152991, D. Marney,32,72,72,72,CDM,0,337,68,64,64,75,66,323,70,59,52,74,68,334,68,66,63,69,68,377,72,78,83,78,66,342,83,74,59,70,56,56,74,68,66,69,49,15,8,9,9,8,1965,420,Medium,High,67,65,71,69,68,80,D.,Marney
2143,2017-01-16,Burnley,178287, S. Arfield,27,72,72,71,RM,0,331,70,69,63,71,58,341,74,62,65,68,72,359,73,69,74,65,78,361,69,72,84,70,66,310,42,65,69,72,62,62,69,62,64,60,64,13,13,9,13,16,1952,413,High,High,71,68,70,73,63,68,S.,Arfield
2144,2017-01-16,Burnley,186905, A. Barnes,26,72,72,71,ST,0,338,65,72,72,64,65,311,69,59,56,54,73,331,68,69,70,68,56,372,73,81,78,75,65,318,83,35,72,56,72,72,67,33,46,39,47,6,10,11,10,10,1835,389,High,Medium,69,70,60,70,42,78,A.,Barnes
2145,2017-01-16,Crystal Palace,179613, B. Sako,28,72,72,72,LM,0,337,75,66,61,67,68,359,76,74,73,63,73,365,77,79,74,67,68,362,79,60,64,84,75,326,75,40,72,69,70,70,69,37,33,35,58,13,16,13,7,9,1912,407,High,Medium,78,71,69,74,39,76,B.,Sako
2146,2017-01-16,Crystal Palace,49212, J. Speroni,37,72,72,71,GK,0,73,13,13,11,24,12,76,12,15,12,23,14,256,42,43,48,68,55,182,20,74,33,43,12,102,21,17,8,34,22,22,35,12,12,15,355,75,70,67,69,74,1083,398,Medium,Medium,75,70,67,74,43,69,J.,Speroni
2147,2017-01-16,Bournemouth,190885, A. Smith,25,72,75,71,RWB,3,277,69,43,56,69,40,330,72,59,66,61,72,370,78,76,75,72,69,332,69,53,74,68,68,303,62,70,59,64,48,48,71,70,72,70,47,8,9,15,9,6,1871,406,High,Medium,77,54,66,72,69,68,A.,Smith
2148,2017-01-16,Bournemouth,207807, R. Fraser,22,72,80,73,RM,8,271,70,65,25,68,43,336,76,70,67,52,71,426,89,91,92,62,92,310,60,61,73,47,69,290,65,35,67,67,56,56,68,53,43,37,61,15,14,15,7,10,1827,395,High,Medium,90,63,66,76,42,58,R.,Fraser
2149,2017-01-16,Bournemouth,189446, J. Stanislas,26,72,72,71,RM,0,303,71,69,43,71,49,351,72,70,75,64,70,366,79,84,79,64,60,315,69,48,76,56,66,284,31,60,63,69,61,61,64,16,27,29,40,13,8,6,7,6,1731,378,High,Medium,82,67,70,71,32,56,J.,Stanislas
2150,2017-01-16,Bournemouth,166838, M. Pugh,29,72,72,71,LM,0,321,70,68,66,68,49,338,77,60,69,59,73,359,75,74,84,60,66,340,67,63,78,66,66,298,60,37,70,67,64,64,66,30,44,31,60,14,15,13,8,10,1821,389,High,Medium,74,66,67,75,39,68,M.,Pugh
2151,2017-01-16,Hull,187489, D. Meyler,27,72,73,71,CM,1,336,66,61,71,75,63,318,68,50,54,73,73,298,54,55,58,73,58,358,69,70,81,78,60,331,86,65,65,68,47,47,75,61,68,60,63,13,9,14,15,12,1893,399,Medium,High,55,62,69,68,65,80,D.,Meyler
2152,2017-01-16,Hull,188107, A. Diomande,26,72,73,71,ST,1,294,41,73,63,53,64,251,67,50,35,29,70,390,86,78,82,69,75,375,73,82,70,84,66,288,71,33,71,44,69,69,70,15,17,12,56,12,7,10,13,14,1698,369,High,Low,82,71,44,70,24,78,A.,Diomande
2153,2017-01-16,Hull,203263, H. Maguire,23,72,80,71,CB,8,234,39,30,73,65,27,245,50,29,46,64,56,242,40,53,35,55,59,311,52,70,72,88,29,273,75,67,46,45,40,40,58,70,74,69,62,14,16,9,14,9,1580,338,Medium,Medium,47,35,53,51,71,81,H.,Maguire
2154,2017-01-16,Hull,202113, M. Odubajo,22,72,79,71,RB,7,281,60,61,63,66,31,286,68,47,42,62,67,396,83,90,83,63,77,363,63,81,79,75,65,316,70,67,60,68,51,51,66,70,73,70,57,14,10,6,13,14,1912,423,Medium,Medium,87,60,62,69,70,75,M.,Odubajo
2155,2017-01-16,Liverpool,232099, M. Grujić,20,71,85,72,CM,14,334,60,70,69,74,61,313,67,60,43,71,72,316,68,75,56,64,53,367,75,74,79,77,62,341,75,71,72,66,57,57,60,66,73,71,56,9,14,8,12,13,1937,421,Medium,Medium,72,68,67,67,70,77,M.,Grujić
2156,2017-01-16,West Brom,231409, J. Ward,19,62,72,61,CM,10,286,57,49,54,76,50,308,61,57,48,79,63,331,65,64,63,58,81,255,66,57,49,39,44,237,45,32,50,55,55,55,64,49,57,61,50,9,10,7,10,14,1634,339,Medium,Medium,64,52,66,63,50,44,J.,Ward
2157,2017-01-16,West Brom,230847, Z. Elbouzedi,18,62,75,61,CAM,13,258,50,54,41,63,50,311,71,57,52,63,68,305,55,69,55,58,68,268,65,56,49,48,50,237,42,29,44,62,60,60,63,48,35,41,47,6,11,13,10,7,1550,331,Medium,Medium,63,55,59,68,39,47,Z.,Elbouzedi
2158,2017-01-16,Burnley,230888, A. O'Neill,17,62,76,61,CM,14,238,35,46,45,71,41,262,58,44,33,65,62,305,63,66,51,55,70,269,52,55,68,50,44,271,58,53,53,61,46,46,73,50,47,49,53,10,15,7,12,9,1544,334,Medium,Medium,65,47,58,59,49,56,A.,O'Neill
2159,2017-01-16,Crystal Palace,223947, J. Benteke,21,62,68,61,ST,6,298,54,63,63,57,61,247,54,42,37,53,61,321,74,70,68,50,59,299,58,73,44,65,59,236,58,20,60,41,57,57,52,24,24,23,57,11,8,11,12,15,1529,328,Medium,Medium,72,61,51,58,27,59,J.,Benteke
2160,2017-01-16,Stoke City,225946, O. Shenton,18,62,74,61,CM,12,283,56,52,49,69,57,301,63,56,49,68,65,299,67,55,56,58,63,268,64,50,53,58,43,270,49,42,56,60,63,63,67,49,54,57,45,13,9,8,8,7,1626,345,Medium,Medium,60,54,63,63,50,55,O.,Shenton
2161,2017-01-16,Stoke City,209532, D. Bachmann,21,62,72,61,GK,10,102,14,17,12,36,23,109,14,18,20,35,22,278,50,55,60,69,44,193,21,57,36,64,15,121,31,26,13,20,31,31,22,16,11,11,297,60,58,54,60,65,1138,350,Medium,Medium,60,58,54,65,53,60,D.,Bachmann
2162,2017-01-16,Swansea,220031, O. McBurnie,20,62,78,61,ST,16,265,36,65,62,52,50,214,50,42,31,37,54,322,71,69,59,61,62,323,66,66,72,65,54,216,27,21,61,48,59,59,49,12,19,14,62,13,11,12,13,13,1447,309,High,Medium,70,62,44,53,21,59,O.,McBurnie
2163,2017-01-16,Chelsea,232756, F. Tomori,18,61,78,60,CB,17,200,35,31,62,46,26,193,41,29,40,45,38,297,74,72,48,46,57,244,41,54,48,67,34,225,67,63,32,36,27,27,52,58,63,61,51,10,13,10,11,7,1392,312,Medium,Medium,73,33,41,42,61,62,F.,Tomori
2164,2017-01-16,Man City,223963, C. Humphreys-Grant,17,61,81,60,CB,20,211,48,24,60,53,26,214,45,33,35,51,50,331,72,68,63,56,72,282,44,76,64,65,33,239,56,54,50,39,40,40,37,65,64,58,55,7,14,16,12,6,1519,324,Medium,Medium,70,32,47,50,61,64,C.,Humphreys-Grant
2165,2017-01-16,Man City,209750, I. Lawlor,21,61,73,60,GK,12,85,14,13,12,33,13,104,21,12,12,25,34,237,43,46,54,51,43,214,22,76,28,72,16,142,37,15,14,35,41,41,42,19,11,16,304,61,64,59,60,60,1132,349,Medium,Medium,61,64,59,60,45,60,I.,Lawlor
2166,2017-01-16,Spurs,235619, M. Edwards,17,61,84,60,CAM,23,232,48,47,33,62,42,301,70,60,61,47,63,362,72,70,83,47,90,240,56,55,50,28,51,243,48,26,57,60,52,52,54,26,31,23,55,7,12,15,15,6,1513,313,Medium,Medium,71,50,56,69,28,39,M.,Edwards
2167,2017-01-16,Sunderland,225467, T. Beadling,20,61,74,60,CB,13,216,34,29,64,55,34,198,43,38,34,38,45,263,55,55,49,49,55,256,48,63,57,66,22,233,55,60,27,38,53,53,52,62,62,59,49,11,13,6,12,7,1398,299,Low,Medium,55,33,43,45,62,61,T.,Beadling
2168,2017-01-16,West Brom,231406, K. Edwards,18,61,80,60,CAM,19,252,49,48,48,59,48,315,70,60,48,60,77,319,63,63,51,60,82,242,65,51,45,39,42,238,50,28,45,55,60,60,67,42,41,50,41,10,6,5,9,11,1540,323,Medium,Medium,63,51,56,70,40,43,K.,Edwards
2169,2017-01-16,West Brom,215371, C. Jones,20,61,71,60,CB,10,218,40,32,60,50,36,182,29,34,32,41,46,305,66,67,60,52,60,277,44,71,67,74,21,224,55,61,28,39,41,41,51,56,63,62,59,13,10,15,15,6,1446,311,Medium,Medium,67,33,43,40,60,68,C.,Jones
2170,2017-01-16,Watford,227807, M. Folivi,18,61,79,60,ST,18,226,25,64,47,54,36,221,62,48,26,24,61,325,69,72,68,50,66,302,59,69,58,65,51,212,33,11,65,41,62,62,62,24,17,21,47,12,6,12,9,8,1395,309,High,Low,71,59,39,62,21,57,M.,Folivi
2171,2017-01-16,Burnley,212733, G. Green,20,61,68,60,CAM,7,256,53,43,57,62,41,297,64,47,50,69,67,311,64,68,64,56,59,295,61,57,59,70,48,266,66,28,49,65,58,58,50,29,37,35,52,9,8,15,11,9,1578,341,Medium,Medium,66,49,61,64,35,66,G.,Green
2172,2017-01-16,Arsenal,225785, C. Willock,18,60,80,60,RM,20,228,35,57,38,55,43,246,69,43,30,43,61,358,83,82,65,55,73,260,50,56,61,47,46,220,27,23,60,50,60,60,45,16,11,16,45,9,10,8,9,9,1400,312,Medium,Medium,82,53,46,66,18,47,C.,Willock
2173,2017-01-16,Man City,223977, A. Nemane,18,60,74,60,RM,14,220,50,54,35,47,34,233,66,41,29,39,58,368,85,83,73,53,74,229,50,48,56,34,41,226,42,14,56,55,59,59,47,14,19,12,63,14,14,14,15,6,1384,304,High,Medium,84,50,47,64,17,42,A.,Nemane
2174,2017-01-16,Man City,229718, W. Patching,17,60,82,60,CAM,22,246,50,47,43,67,39,327,62,65,70,65,65,327,70,69,65,53,70,278,68,60,55,38,57,230,43,43,42,62,40,40,53,37,40,39,40,6,7,12,5,10,1564,330,High,Medium,69,52,62,63,40,44,W.,Patching
2175,2017-01-16,Spurs,227927, K. Walker-Peters,19,60,75,59,RB,15,206,57,25,49,50,25,221,57,37,31,41,55,371,84,80,72,53,82,236,21,72,68,54,21,216,48,55,43,38,32,32,39,50,59,57,47,9,8,7,11,12,1463,323,High,Medium,82,25,46,59,54,57,K.,Walker-Peters
2176,2017-01-16,Spurs,228053, S. Harrison,18,60,76,59,ST,16,240,28,63,55,47,47,211,50,42,27,34,58,346,74,70,73,59,70,284,57,64,57,56,50,234,49,14,61,47,63,63,49,16,16,12,51,11,7,10,12,11,1410,300,High,Medium,72,58,40,56,19,55,S.,Harrison
2177,2017-01-16,West Ham,198414, R. Spiegel,23,60,63,59,GK,3,89,15,11,12,32,19,103,12,13,12,34,32,289,56,59,59,60,55,223,39,71,37,64,12,127,36,23,11,16,41,41,33,10,11,15,294,59,58,57,57,63,1161,352,Medium,Medium,59,58,57,63,58,57,R.,Spiegel
2178,2017-01-16,West Ham,231442, M. Browne,18,60,76,59,CAM,16,231,46,51,32,55,47,305,65,60,66,51,63,335,77,75,67,45,71,279,56,53,58,59,53,247,63,22,54,60,48,48,54,27,26,21,58,12,15,10,11,10,1529,331,High,Medium,76,52,54,64,26,59,M.,Browne
2179,2017-01-16,West Ham,229928, D. Parfitt-Williams,19,60,68,60,RW,8,253,52,54,48,46,53,270,66,52,47,42,63,385,82,80,81,55,87,273,54,55,56,57,51,210,39,20,52,54,45,45,55,19,21,16,47,10,8,11,5,13,1494,325,High,Medium,81,53,49,67,22,53,D.,Parfitt-Williams
2180,2017-01-16,Sunderland,213686, D. Love,21,60,71,59,RB,11,209,55,25,44,55,30,221,56,27,32,53,53,327,70,73,60,57,67,255,38,63,61,64,29,252,62,62,49,40,39,39,49,55,56,60,51,8,13,7,14,9,1486,327,Medium,Medium,72,31,49,56,56,63,D.,Love
2181,2017-01-16,Sunderland,225462, R. Greenwood,20,60,76,61,CAM,16,259,35,57,55,60,52,269,63,56,37,54,59,360,79,76,66,61,78,268,57,58,57,46,50,225,34,13,59,58,61,61,52,18,19,21,48,9,10,8,10,11,1487,316,Medium,Low,77,56,52,63,21,47,R.,Greenwood
2182,2017-01-16,Sunderland,235161, J. Maja,17,60,76,59,ST,16,263,43,62,50,54,54,270,61,61,37,49,62,325,71,77,55,58,64,279,66,52,50,56,55,214,38,14,47,52,63,63,51,17,22,23,49,14,8,15,5,7,1462,318,Medium,Medium,74,60,50,61,22,51,J.,Maja
2183,2017-01-16,Sunderland,224834, T. Robson,20,60,74,59,LB,14,230,62,30,50,50,38,237,59,41,36,46,55,299,65,55,56,59,64,249,35,54,64,64,32,263,59,61,57,41,45,45,56,54,59,63,54,10,12,9,13,10,1508,321,Medium,Medium,60,34,49,58,57,63,T.,Robson
2184,2017-01-16,West Brom,222864, J. Rose,21,60,68,59,GK,8,88,15,14,15,29,15,91,18,11,19,23,20,236,41,43,32,59,61,173,24,54,29,45,21,110,25,15,10,31,29,29,27,15,18,19,290,66,54,53,55,62,1040,332,Medium,Medium,66,54,53,62,42,55,J.,Rose
2185,2017-01-16,Burnley,228382, D. Agyei,19,60,76,59,ST,16,243,37,62,59,44,41,222,59,36,29,38,60,323,76,80,62,47,58,297,49,60,59,76,53,236,60,16,59,51,50,50,56,21,23,25,51,11,9,15,10,6,1441,328,High,Medium,78,56,42,59,25,68,D.,Agyei
2186,2017-01-16,Burnley,222916, J. Ginnelly,19,60,69,60,RM,9,256,57,55,41,52,51,289,61,59,61,49,59,379,88,86,83,47,75,274,56,46,63,54,55,207,31,27,51,52,46,46,53,23,22,26,68,11,13,16,13,15,1544,334,High,Medium,87,54,53,63,26,51,J.,Ginnelly
2187,2017-01-16,Stoke City,228407, E. Lecygne,22,60,69,59,CAM,9,262,44,42,58,67,51,276,58,46,47,63,62,316,55,68,67,58,68,275,54,64,54,56,47,282,59,51,62,57,53,53,45,49,47,54,61,11,16,14,10,10,1622,335,Medium,Medium,62,47,58,61,50,57,E.,Lecygne
2188,2017-01-16,Bournemouth,230882, J. Simpson,19,60,79,59,CB,19,201,37,30,63,34,37,177,37,29,36,36,39,268,55,62,40,49,62,266,43,72,61,64,26,212,48,59,27,33,45,45,49,59,67,66,33,8,6,5,8,6,1349,290,Medium,Medium,59,33,35,40,63,60,J.,Simpson
2189,2017-01-16,Swansea,216459, A. Bray,20,60,75,59,RM,15,234,57,59,26,57,35,233,56,37,41,46,53,345,76,75,74,48,72,268,62,51,75,39,41,230,35,31,64,50,50,50,49,21,28,30,56,10,11,10,15,10,1445,314,High,Medium,75,55,52,57,27,48,A.,Bray
2190,2017-01-16,Swansea,232104, D. James,18,60,81,60,LW,21,262,56,58,44,54,50,260,66,48,44,43,59,352,83,81,75,42,71,271,71,53,51,56,40,221,39,21,52,54,55,55,49,25,27,31,48,7,6,11,15,9,1497,332,High,Medium,82,56,52,64,27,51,D.,James
2191,2017-01-16,Liverpool,224017, J. Williams,20,59,71,58,CB,12,250,49,42,57,64,38,264,53,44,51,61,55,282,54,54,57,52,65,262,43,60,48,72,39,258,58,49,37,61,53,53,43,54,60,58,46,8,6,9,16,7,1534,328,Medium,Medium,54,42,58,55,56,63,J.,Williams
2192,2017-01-16,Man City,222104, T. Adarabioyo,18,59,75,58,CB,16,201,30,30,61,55,25,188,44,26,22,49,47,283,67,55,56,49,56,247,31,66,56,72,22,195,52,48,28,32,35,35,66,59,64,58,53,14,11,11,8,9,1348,299,Medium,Medium,60,29,41,47,58,64,T.,Adarabioyo
2193,2017-01-16,Middlesbrough,214924, J. McGhee,19,59,72,61,CB,13,205,46,19,58,57,25,202,42,38,27,47,48,302,64,66,57,54,61,277,41,80,62,71,23,208,57,59,24,31,37,37,39,60,63,60,71,10,15,15,15,16,1448,311,Medium,Medium,65,26,46,47,61,66,J.,McGhee
2194,2017-01-16,Middlesbrough,229681, J. Burn,20,59,70,58,CB,11,185,29,23,52,54,27,209,53,31,27,52,46,290,65,54,57,47,67,259,41,71,67,62,18,193,49,57,21,29,37,37,37,58,67,63,47,5,10,11,14,7,1371,299,Medium,Medium,59,26,41,52,60,61,J.,Burn
2195,2017-01-16,Southampton,228578, W. Wood,19,59,72,58,LB,13,216,53,31,57,37,38,222,53,43,37,38,51,311,62,55,59,57,78,232,32,57,64,45,34,253,58,57,53,41,44,44,43,53,69,66,46,15,6,10,6,9,1468,300,Medium,Medium,58,34,41,54,60,53,W.,Wood
2196,2017-01-16,Spurs,222399, C. Ogilvie,20,59,68,58,LB,9,222,56,32,54,50,30,248,55,37,58,43,55,300,66,64,59,49,62,276,40,70,65,64,37,238,43,61,50,42,42,42,44,59,60,57,63,10,11,14,15,13,1523,323,Medium,Medium,65,36,48,55,59,60,C.,Ogilvie
2197,2017-01-16,Sunderland,216270, G. Honeyman,21,59,67,59,CAM,8,256,56,54,47,60,39,287,60,56,52,57,62,313,69,69,59,51,65,259,58,54,49,56,42,249,46,29,50,64,60,60,61,46,53,51,60,11,15,16,10,8,1574,337,Medium,Medium,69,52,59,60,45,52,G.,Honeyman
2198,2017-01-16,Watford,216656, J. Sinclair,19,59,74,59,ST,15,246,42,61,40,50,53,252,60,48,39,44,61,353,78,77,72,54,72,285,59,52,63,59,52,265,53,43,59,47,63,63,58,36,34,32,53,14,8,7,14,10,1556,338,Medium,Medium,77,58,46,62,37,58,J.,Sinclair
2199,2017-01-16,Watford,175603, R. Gilmartin,29,59,59,58,GK,0,84,17,15,14,26,12,80,13,11,11,23,22,240,52,54,55,51,28,186,25,58,17,70,16,117,37,10,16,33,21,21,54,14,14,11,290,67,54,54,54,61,1036,343,Medium,Medium,67,54,54,61,53,54,R.,Gilmartin
2200,2017-01-16,Crystal Palace,231673, L. Dreher,17,59,78,58,CAM,19,231,41,44,49,64,33,277,56,48,46,64,63,344,69,73,78,53,71,289,56,60,57,65,51,248,45,53,42,61,47,47,48,45,47,46,39,8,10,11,5,5,1566,343,Medium,Medium,71,47,57,61,48,59,L.,Dreher
