id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
4610,2018-12-01,Cardiff City,239893, C. Coxe,19,53,69,52,RB,16,174,44,20,40,43,27,211,55,30,31,41,54,302,68,64,56,48,66,225,32,59,53,56,25,209,50,54,45,33,27,27,36,47,55,53,56,13,15,9,12,7,1332,291,Medium,Medium,66,25,40,55,51,54,C.,Coxe
4611,2018-12-01,Cardiff City,239895, J. Waite,19,53,69,53,CAM,16,213,33,41,44,57,38,242,56,37,38,55,56,330,63,65,67,57,78,244,57,53,53,33,48,227,50,44,40,48,45,45,51,46,45,44,38,5,6,11,8,8,1429,303,Medium,Medium,64,46,48,58,45,42,J.,Waite
4612,2018-12-01,Cardiff City,242541, C. Brown,20,52,64,51,CB,12,207,45,36,46,46,34,224,46,40,38,47,53,287,63,63,61,46,54,288,56,67,52,68,45,208,55,45,34,37,37,37,40,47,50,51,62,12,8,14,15,13,1424,307,Medium,Medium,63,42,43,50,48,61,C.,Brown
4613,2018-12-01,Watford,234705, A. Eleftheriou,20,51,62,52,RWB,11,208,51,33,41,47,36,228,52,41,39,44,52,307,65,67,63,47,65,252,40,65,54,57,36,238,61,49,44,40,44,44,42,54,51,50,59,13,14,8,10,14,1447,308,Medium,Medium,66,36,45,54,50,57,A.,Eleftheriou
4614,2019-01-01,Leicester,186139, M. James,26,72,72,71,CM,0,311,69,59,63,76,44,354,68,68,68,74,76,314,62,52,61,70,69,339,72,69,70,70,58,327,69,69,66,71,52,52,73,69,70,66,54,7,10,15,8,14,1904,399,Medium,Medium,57,61,73,70,68,70,M.,James
4615,2019-01-01,Leicester,52326, E. Jakupović,33,72,72,71,GK,0,89,11,12,12,39,15,92,11,11,14,34,22,230,43,45,38,59,45,195,25,66,31,62,11,154,45,24,11,52,22,22,62,14,12,11,362,74,70,70,74,74,1159,406,Medium,Medium,74,70,70,74,44,74,E.,Jakupović
4616,2019-01-01,Wolves,163600, J. Ruddy,31,72,72,71,GK,0,69,14,7,12,25,11,84,11,13,13,23,24,199,38,43,23,73,22,214,24,68,36,71,15,118,24,22,15,39,18,18,53,11,11,11,356,72,66,73,72,73,1073,397,Medium,Medium,72,66,73,73,41,72,J.,Ruddy
4617,2019-01-01,Fulham,200778, C. Christie,25,72,75,71,RWB,3,290,70,49,63,67,41,294,73,57,35,60,69,363,76,87,75,69,56,330,60,70,78,75,47,318,72,67,68,62,49,49,60,69,73,66,55,11,15,7,12,10,1858,411,High,Medium,82,51,63,71,69,75,C.,Christie
4618,2019-01-01,Burnley,163261, P. Bardsley,33,72,72,74,CB,0,299,70,47,69,70,43,299,66,66,33,64,70,308,57,50,65,74,62,370,83,73,72,76,66,331,85,73,58,59,56,56,67,73,75,78,45,11,8,9,9,8,1878,395,Medium,Medium,53,59,65,67,74,77,P.,Bardsley
4619,2019-01-01,Brighton,236480, Y. Bissouma,21,72,82,71,CM,10,286,65,50,60,73,38,356,75,62,75,70,74,359,74,71,72,66,76,342,80,59,64,67,72,329,64,68,67,72,58,58,70,62,72,68,48,12,8,8,12,8,1922,409,High,Medium,72,61,70,74,67,65,Y.,Bissouma
4620,2019-01-01,Brighton,193550, B. Kayal,30,72,72,72,CM,0,310,65,54,64,74,53,330,72,58,57,72,71,344,65,66,74,67,72,388,72,92,88,69,67,342,83,67,62,72,58,58,72,68,71,68,49,10,8,11,14,6,1970,415,High,High,66,61,70,72,68,78,B.,Kayal
4621,2019-01-01,Huddersfield Town,152514, J. Puncheon,32,72,72,72,CAM,0,326,74,66,46,75,65,368,71,75,74,74,74,345,61,58,68,74,84,320,70,60,58,64,68,351,72,59,73,74,73,73,75,68,63,58,68,13,13,14,16,12,1967,399,Medium,Medium,59,68,74,72,62,64,J.,Puncheon
4622,2019-01-01,Huddersfield Town,227667, I. Mbenza,22,72,80,72,RM,8,329,72,69,59,70,59,348,73,74,64,67,70,372,85,86,77,64,60,361,77,75,65,74,70,255,47,21,72,60,55,55,64,47,30,25,50,9,6,13,6,16,1817,397,Medium,Medium,86,70,68,71,36,66,I.,Mbenza
4623,2019-01-01,Cardiff City,190430, J. Bennett,28,72,72,71,LB,0,289,70,35,63,70,51,312,67,48,61,67,69,355,74,66,72,72,71,301,65,71,72,65,28,306,75,74,53,59,45,45,64,71,73,72,49,9,8,11,7,14,1828,388,High,Medium,70,42,66,69,72,69,J.,Bennett
4624,2019-01-01,Cardiff City,198641, K. Zohore,24,72,77,71,ST,5,304,38,71,70,57,68,281,67,49,58,38,69,283,54,74,51,71,33,330,79,34,69,87,61,300,71,37,73,48,71,71,67,17,18,11,36,7,7,6,5,11,1580,352,Medium,Low,65,71,48,65,26,77,K.,Zohore
4625,2019-01-01,Arsenal,236496, M. Guendouzi,19,71,85,70,CM,14,315,67,56,67,76,49,339,69,70,55,77,68,322,66,60,64,67,65,332,69,66,69,63,65,320,73,71,56,71,49,49,73,67,69,64,49,6,13,6,13,11,1877,398,Medium,High,63,60,72,68,68,67,M.,Guendouzi
4626,2019-01-01,Arsenal,225782, A. Maitland-Niles,20,71,84,72,CAM,13,280,67,56,38,75,44,310,73,60,36,69,72,382,82,85,76,69,70,317,65,55,69,66,62,318,58,68,66,72,54,54,77,60,66,60,54,15,9,7,10,13,1847,411,Medium,Medium,84,59,69,73,61,65,A.,Maitland-Niles
4627,2019-01-01,Man Utd,237238, S. McTominay,21,71,81,71,CM,10,323,66,58,72,74,53,291,65,50,34,69,73,306,62,65,61,67,51,349,71,66,73,78,61,336,72,73,61,71,59,59,74,69,71,65,42,9,6,6,10,11,1852,404,Medium,Medium,64,61,68,66,70,75,S.,McTominay
4628,2019-01-01,Southampton,220570, J. Bednarek,22,71,80,70,CB,9,223,44,19,73,67,20,191,40,23,26,47,55,307,57,68,56,65,61,260,25,72,63,77,23,243,67,66,26,52,32,32,59,69,75,70,56,11,13,16,7,9,1494,327,Medium,Medium,63,22,52,48,71,71,J.,Bednarek
4629,2019-01-01,Southampton,218659, M. Targett,22,71,80,70,LB,9,277,80,36,58,66,37,340,69,77,62,62,70,345,71,75,69,67,63,266,34,60,67,67,38,296,63,67,60,55,51,51,59,70,73,70,58,10,15,8,11,14,1795,381,Medium,Medium,73,38,66,69,69,66,M.,Targett
4630,2019-01-01,Southampton,216325, A. Gunn,22,71,83,70,GK,12,94,14,15,14,32,19,123,20,20,15,41,27,244,48,49,40,65,42,200,24,64,31,64,17,139,28,22,14,50,25,25,54,20,16,14,352,70,71,69,67,75,1202,401,Medium,Medium,70,71,69,75,49,67,A.,Gunn
4631,2019-01-01,Spurs,227927, K. Walker-Peters,21,71,80,70,RB,9,261,71,35,62,68,25,284,73,50,31,62,68,368,77,72,69,69,81,280,31,74,75,59,41,291,70,69,63,57,32,32,70,70,70,69,47,9,8,7,11,12,1740,379,High,Medium,74,36,63,71,69,66,K.,Walker-Peters
4632,2019-01-01,Leicester,186578, A. King,29,71,71,70,CM,0,339,59,68,73,72,67,328,69,64,59,67,69,323,65,60,67,71,60,360,72,75,71,73,69,333,63,69,72,69,60,60,69,68,70,67,37,8,6,7,10,6,1925,406,Medium,Medium,62,69,67,68,69,71,A.,King
4633,2019-01-01,Fulham,225541, A. Kamara,23,71,76,70,ST,5,301,41,68,68,64,60,260,66,48,43,39,64,374,79,87,68,64,76,352,75,70,65,81,61,292,78,13,74,58,69,69,57,37,23,21,50,6,14,12,7,11,1710,376,High,Medium,83,68,53,66,30,76,A.,Kamara
4634,2019-01-01,Fulham,202940, N. Kebano,26,71,71,71,RW,0,326,67,70,52,67,70,349,73,70,71,61,74,387,85,76,80,66,80,311,65,68,63,53,62,288,49,38,68,66,67,67,71,43,37,23,73,15,12,16,15,15,1837,381,High,Medium,80,67,66,74,39,55,N.,Kebano
4635,2019-01-01,Watford,213750, K. Sema,24,71,73,70,LM,2,288,66,59,34,68,61,347,76,67,72,59,73,378,77,81,70,68,82,345,77,50,72,78,68,282,63,40,63,72,44,44,62,36,49,48,51,7,11,10,16,7,1824,398,Medium,Medium,79,64,67,74,42,72,K.,Sema
4636,2019-01-01,Burnley,138436, J. Walters,34,71,71,70,ST,0,356,73,72,74,71,66,323,69,64,56,63,71,315,56,53,65,74,67,340,74,73,52,72,69,350,80,57,72,69,72,72,73,40,58,49,45,8,14,7,10,6,1876,386,High,High,54,72,69,69,53,69,J.,Walters
4637,2019-01-01,Crystal Palace,191089, C. Wickham,25,71,75,70,ST,4,335,62,74,75,62,62,314,67,53,67,57,70,289,53,58,54,72,52,348,76,67,57,81,67,293,72,18,68,60,75,75,65,29,28,20,52,8,16,6,10,12,1708,358,High,Medium,56,72,61,66,30,73,C.,Wickham
4638,2019-01-01,Brighton,198032, D. Burn,26,71,73,70,CB,2,222,43,25,73,59,22,254,47,48,46,60,53,208,42,44,31,65,26,289,53,55,63,89,29,273,72,67,37,49,48,48,62,72,69,69,53,15,13,7,8,10,1509,323,Low,Medium,43,33,53,47,70,77,D.,Burn
4639,2019-01-01,Huddersfield Town,201514, E. Kachunga,26,71,72,71,ST,1,342,66,70,72,66,68,309,72,66,46,54,71,372,78,79,71,71,73,362,72,78,76,70,66,294,67,25,71,66,65,65,69,35,53,32,47,12,12,7,8,8,1846,396,High,Medium,79,69,63,72,42,71,E.,Kachunga
4640,2019-01-01,Huddersfield Town,198194, D. Williams,29,71,71,72,CM,0,340,66,66,69,71,68,313,76,54,48,67,68,354,74,68,71,73,68,388,78,80,89,73,68,332,86,69,67,60,50,50,68,69,71,72,48,12,12,7,11,6,1987,427,Medium,High,71,68,65,73,70,80,D.,Williams
4641,2019-01-01,Bournemouth,166838, M. Pugh,31,71,71,71,CAM,0,321,69,68,66,69,49,337,75,60,69,59,74,341,71,62,73,69,66,329,67,62,70,64,66,302,60,37,72,69,64,64,71,55,44,31,60,14,15,13,8,10,1820,385,High,Medium,66,66,67,74,47,65,M.,Pugh
4642,2019-01-01,Cardiff City,194964, N. Mendez-Laing,26,71,72,71,RW,1,302,66,66,53,63,54,315,77,59,49,57,73,382,85,85,73,67,72,340,67,62,74,71,66,264,40,46,65,65,48,48,61,21,30,24,64,16,15,10,12,11,1742,384,High,Medium,85,65,62,75,32,65,N.,Mendez-Laing
4643,2019-01-01,Chelsea,240740, C. Hudson-Odoi,17,70,87,70,RW,17,296,62,60,53,69,52,339,77,63,64,63,72,387,86,84,84,62,71,297,60,54,57,69,57,252,50,23,61,63,55,55,64,22,33,36,58,14,13,11,15,5,1720,375,High,Medium,85,59,65,75,30,61,C.,Hudson-Odoi
4644,2019-01-01,Newcastle,222513, R. Aarons,22,70,77,69,LW,7,310,72,62,51,70,55,329,77,69,46,62,75,368,78,79,76,59,76,274,70,47,56,46,55,237,33,28,60,57,59,59,62,30,29,31,48,15,6,10,10,7,1656,359,Medium,Medium,79,62,65,75,32,46,R.,Aarons
4645,2019-01-01,Leicester,228332, H. Choudhury,20,70,80,70,CB,10,258,43,37,64,72,42,286,61,47,51,62,65,342,71,67,70,63,71,317,69,69,72,69,38,311,77,72,51,56,55,55,65,73,72,70,52,9,14,8,10,11,1781,379,Low,High,69,45,59,64,71,71,H.,Choudhury
4646,2019-01-01,Leicester,236944, F. Diabaté,22,70,78,70,LW,8,313,64,67,62,64,56,288,76,43,38,58,73,379,80,76,82,64,77,288,64,51,64,50,59,243,33,20,69,62,59,59,57,20,17,14,47,9,12,7,12,7,1609,350,Medium,Medium,78,64,60,75,23,50,F.,Diabaté
4647,2019-01-01,Fulham,188271, F. Ayité,29,70,70,70,RM,0,319,63,66,58,68,64,333,71,66,67,59,70,393,81,84,81,71,76,361,78,70,77,68,68,258,48,22,63,65,60,60,55,45,31,22,57,16,6,12,14,9,1819,389,Medium,High,83,68,65,72,35,66,F.,Ayité
4648,2019-01-01,Crystal Palace,193475, P. Souaré,28,70,70,69,LB,0,287,73,43,60,68,43,333,67,68,63,66,69,349,71,69,71,70,68,315,60,81,59,63,52,324,71,67,73,64,49,49,65,74,69,71,56,8,8,14,16,10,1878,390,High,Medium,70,50,68,68,69,65,P.,Souaré
4649,2019-01-01,Huddersfield Town,226677, J. Bacuna,20,70,77,69,RM,7,315,68,55,61,70,61,350,77,66,64,68,75,339,72,67,68,68,64,351,76,70,70,67,68,332,78,68,60,67,59,59,64,68,54,43,49,6,11,8,14,10,1901,405,Medium,Medium,69,63,68,74,61,70,J.,Bacuna
4650,2019-01-01,Bournemouth,212419, T. Mings,25,70,72,70,CB,2,263,70,35,63,65,30,275,69,45,37,59,65,307,62,74,58,65,48,285,41,62,71,81,30,299,73,70,57,54,45,45,59,70,71,70,52,7,10,13,7,15,1692,378,Medium,Medium,69,37,61,65,70,76,T.,Mings
4651,2019-01-01,Bournemouth,221618, L. Mousset,22,70,75,69,ST,5,294,48,69,67,57,53,275,73,47,41,44,70,352,75,76,71,62,68,346,76,69,62,69,70,254,37,22,65,55,75,75,60,19,20,17,61,12,14,13,6,16,1638,355,Medium,Medium,76,70,52,71,25,61,L.,Mousset
4652,2019-01-01,Bournemouth,225539, D. Solanke,20,70,84,69,ST,14,324,54,71,64,70,65,302,73,54,42,58,75,336,67,70,69,63,67,334,73,67,65,72,57,257,34,22,67,63,71,71,64,20,15,22,57,9,15,14,9,10,1667,356,High,Medium,69,68,61,72,24,62,D.,Solanke
4653,2019-01-01,Cardiff City,206083, J. Murphy,23,70,77,71,RW,7,289,65,65,38,66,55,317,76,63,48,55,75,385,83,86,78,61,77,297,74,46,62,50,65,254,41,29,69,57,58,58,57,25,22,24,62,10,12,10,15,15,1675,364,High,Low,85,66,61,75,26,51,J.,Murphy
4654,2019-01-01,Arsenal,200841, C. Jenkinson,26,69,71,69,RB,2,300,71,41,62,66,60,311,67,60,52,64,68,326,58,73,60,69,66,309,72,63,64,69,41,315,71,66,67,62,49,49,62,69,73,72,65,12,15,15,11,12,1840,385,High,High,66,50,65,67,69,68,C.,Jenkinson
4655,2019-01-01,Man City,234679, P. Sandler,21,69,81,68,CB,12,217,32,23,64,70,28,344,71,62,70,71,70,315,66,67,63,62,57,317,63,69,61,72,52,279,61,65,40,67,46,46,63,69,72,68,64,12,13,15,13,11,1745,373,High,Medium,67,39,62,69,69,67,P.,Sandler
4656,2019-01-01,Southampton,213905, S. Gallagher,22,69,77,68,ST,8,327,63,68,75,50,71,273,67,54,43,48,61,318,62,69,65,67,55,345,76,67,66,75,61,292,66,44,66,55,61,61,59,38,41,43,60,12,11,16,13,8,1737,366,High,Medium,66,68,53,64,44,71,S.,Gallagher
4657,2019-01-01,Fulham,185349, D. Odoi,30,69,69,69,CB,0,284,64,39,61,71,49,321,71,59,59,64,68,388,78,85,84,68,73,331,62,85,66,64,54,309,71,68,62,59,49,49,77,66,70,66,53,16,8,11,12,6,1888,401,High,Medium,82,49,65,71,67,67,D.,Odoi
4658,2019-01-01,Brighton,222404, M. Normann,22,69,77,68,CM,8,289,61,53,58,68,49,322,67,70,46,70,69,355,71,66,74,67,77,347,69,78,78,68,54,329,73,68,66,70,52,52,68,64,61,57,49,14,6,9,13,7,1873,395,Medium,High,68,57,66,69,63,72,M.,Normann
4659,2019-01-01,Cardiff City,189412, L. Damour,27,69,70,68,CDM,1,300,59,61,58,67,55,303,61,60,52,66,64,337,63,68,75,70,61,340,65,71,79,63,62,304,79,68,52,66,39,39,58,66,69,68,57,9,14,12,10,12,1844,392,High,High,66,60,64,64,67,71,L.,Damour
4660,2019-01-01,Cardiff City,169575, L. Peltier,31,69,69,70,CB,0,253,60,40,63,62,28,265,60,49,38,55,63,310,65,57,53,65,70,290,32,83,70,66,39,304,80,73,56,57,38,38,63,72,74,73,51,6,7,13,10,15,1692,361,Low,High,61,38,58,61,72,71,L.,Peltier
4661,2019-01-01,Cardiff City,193303, A. Richards,27,69,69,68,RB,0,268,68,35,60,69,36,292,65,53,42,66,66,335,68,69,69,64,65,311,56,64,68,73,50,285,65,63,57,50,50,50,60,70,72,71,40,11,6,6,8,9,1744,379,Medium,Medium,69,44,62,66,68,70,A.,Richards
4662,2019-01-01,Cardiff City,194319, D. Ward,27,69,69,68,ST,0,323,63,69,65,62,64,317,67,60,63,61,66,349,73,73,69,66,68,374,75,90,72,70,67,272,54,23,68,63,64,64,63,36,33,32,58,13,11,15,11,8,1794,374,High,High,73,69,62,67,35,68,D.,Ward
4663,2019-01-01,Arsenal,242000, K. Mavropanos,20,68,83,67,CB,15,210,37,30,66,47,30,200,41,32,37,48,42,263,52,60,55,57,39,281,45,67,64,79,26,236,65,62,30,37,42,42,53,70,74,72,51,12,11,11,10,7,1457,315,Medium,High,56,33,42,43,69,72,K.,Mavropanos
4664,2019-01-01,Arsenal,222576, Pleguezuelo,21,68,77,67,CB,9,257,53,32,64,71,37,279,66,40,44,59,70,342,71,70,73,59,69,274,38,75,61,65,35,262,66,72,41,40,43,43,59,65,68,70,57,14,15,8,11,9,1674,363,High,Medium,70,35,57,68,68,65,Pleguezuelo,Pleguezuelo
4665,2019-01-01,Fulham,208309, I. Cissé,24,68,73,69,CB,5,259,56,27,64,69,43,275,61,45,43,61,65,339,75,69,71,60,64,362,73,81,75,70,63,297,78,66,55,52,46,46,56,64,73,69,61,12,11,10,13,15,1799,382,Medium,Medium,72,47,59,63,68,73,I.,Cissé
4666,2019-01-01,Watford,233763, P. Dahlberg,19,68,80,67,GK,12,64,11,5,11,28,9,89,10,10,11,28,30,164,25,31,24,63,21,179,20,44,35,61,19,88,30,6,7,33,12,12,53,22,13,13,334,68,65,66,66,69,966,362,Medium,Medium,68,65,66,69,28,66,P.,Dahlberg
4667,2019-01-01,Burnley,135043, A. Lindegaard,34,68,68,67,GK,0,76,14,16,14,19,13,105,17,11,18,28,31,267,47,52,53,61,54,209,28,68,25,69,19,166,32,23,19,50,42,42,55,11,15,14,341,69,70,69,65,68,1204,391,Medium,Medium,69,70,69,68,50,65,A.,Lindegaard
4668,2019-01-01,Burnley,235156, J. Dunne,20,68,78,67,CB,10,249,40,40,71,64,34,234,46,31,28,62,67,275,54,52,48,64,57,269,44,65,58,74,28,222,54,66,30,37,35,35,68,67,70,70,55,8,13,14,6,14,1511,328,Medium,High,53,37,50,54,68,66,J.,Dunne
4669,2019-01-01,Crystal Palace,49212, J. Speroni,39,68,68,67,GK,0,87,13,13,11,38,12,93,12,15,12,28,26,246,42,39,46,64,55,180,20,72,33,43,12,102,21,17,8,34,22,22,53,10,12,15,334,70,67,62,66,69,1079,374,Medium,Medium,70,67,62,69,40,66,J.,Speroni
4670,2019-01-01,Brighton,173533, D. Button,29,68,68,67,GK,0,101,13,12,19,46,11,116,23,12,15,33,33,269,60,52,50,62,45,151,12,58,35,33,13,100,12,24,12,41,11,11,61,7,17,11,332,71,69,58,65,69,1104,388,Medium,Medium,71,69,58,69,56,65,D.,Button
4671,2019-01-01,Cardiff City,179665, A. Pilkington,30,68,68,68,CAM,0,333,72,67,60,65,69,349,69,72,74,65,69,325,63,62,67,67,66,340,74,67,58,70,71,323,70,49,68,71,65,65,67,17,22,18,68,13,14,13,15,13,1795,364,High,Low,62,69,68,69,29,67,A.,Pilkington
4672,2019-01-01,Everton,238062, B. Baningime,19,67,81,66,CDM,14,250,51,34,55,73,37,286,66,45,47,66,62,302,51,53,64,64,70,296,61,62,60,58,55,296,66,69,45,68,48,48,71,66,65,68,59,9,14,10,12,14,1688,351,Medium,Medium,52,45,64,65,65,60,B.,Baningime
4673,2019-01-01,Everton,200741, T. Browning,24,67,72,66,CB,5,238,52,25,64,64,33,201,46,28,17,45,65,310,68,72,53,62,55,283,48,67,59,74,35,237,62,64,41,27,43,43,52,67,69,65,51,10,13,7,9,12,1521,340,Medium,Medium,70,34,47,54,67,68,T.,Browning
4674,2019-01-01,West Ham,190717, M. Antonio,28,78,78,77,ST,0,368,74,72,83,73,66,345,79,66,60,65,75,405,84,87,84,74,76,390,75,89,70,84,72,334,77,40,76,68,73,73,70,50,56,53,57,12,13,8,14,10,2058,439,Medium,Medium,86,73,70,78,53,79,M.,Antonio
4675,2019-01-01,West Ham,194911, Adrián,31,78,78,77,GK,0,76,12,16,15,21,12,99,15,12,17,32,23,262,46,44,53,71,48,221,35,69,38,59,20,151,38,25,12,32,44,44,59,18,19,14,382,82,75,68,74,83,1242,427,Medium,Medium,82,75,68,83,45,74,Adrián,Adrián
4676,2019-01-01,West Ham,199354, Lucas Pérez,29,78,78,79,CF,0,373,74,78,68,75,78,387,79,82,77,69,80,376,76,77,70,80,73,363,82,63,70,69,79,344,67,38,79,81,79,79,75,25,24,26,50,14,8,8,10,10,1968,411,Medium,Medium,77,79,76,78,32,69,Lucas,Pérez
4677,2019-01-01,Leicester,229984, B. Chilwell,21,78,85,77,LWB,7,298,76,43,64,73,42,353,76,67,64,69,77,379,81,82,70,75,71,337,69,77,85,68,38,334,68,74,74,66,52,52,69,74,76,79,48,10,7,14,7,10,1978,424,High,High,82,49,71,75,74,73,B.,Chilwell
4678,2019-01-01,Leicester,169588, J. Evans,30,78,78,77,CB,0,277,52,28,79,72,46,228,39,32,25,62,70,297,58,58,46,78,57,282,42,79,61,76,24,284,78,79,28,55,44,44,72,76,79,79,67,12,16,16,15,8,1669,352,Medium,High,58,32,59,52,78,73,J.,Evans
4679,2019-01-01,Leicester,184826, Adrien Silva,29,78,78,77,CM,0,360,77,67,61,81,74,390,77,79,74,80,80,335,64,57,70,76,68,341,83,53,69,59,77,391,79,78,73,77,84,84,77,60,76,72,46,15,6,8,10,7,2071,425,Medium,High,60,74,79,77,70,65,Adrien,Silva
4680,2019-01-01,Wolves,224458, Diogo Jota,21,78,86,78,CAM,8,338,65,74,56,72,71,363,81,76,58,65,83,417,87,76,87,80,87,369,78,66,82,72,71,348,80,54,81,72,61,61,83,49,54,39,54,7,12,15,9,11,2031,433,High,High,81,74,69,82,51,76,Diogo,Jota
4681,2019-01-01,Wolves,204838, R. Jiménez,27,78,79,77,ST,1,374,69,76,81,71,77,331,74,71,45,67,74,343,69,76,73,76,49,369,79,68,76,78,68,375,80,51,83,71,90,90,74,46,36,28,55,7,11,13,14,10,1957,414,High,High,73,76,69,73,46,77,R.,Jiménez
4682,2019-01-01,Wolves,212501, L. Dendoncker,23,78,84,78,CB,6,368,75,66,78,78,71,362,68,72,71,78,73,312,61,68,57,73,53,404,86,66,89,87,76,342,73,78,71,76,44,44,74,76,78,76,56,14,8,14,14,6,2074,441,High,High,65,71,76,68,77,84,L.,Dendoncker
4683,2019-01-01,Fulham,215716, A. Mitrović,23,78,83,77,ST,5,336,29,78,84,69,76,274,66,39,52,43,74,336,60,66,67,77,66,385,82,81,64,88,70,323,89,14,82,68,70,70,76,25,24,13,53,15,12,6,7,13,1769,373,Medium,Medium,63,77,55,69,27,82,A.,Mitrović
4684,2019-01-01,Fulham,195202, T. Cairney,27,78,79,78,CAM,1,360,72,72,60,85,71,390,80,78,74,76,82,366,69,60,79,79,79,355,75,61,73,70,76,333,54,61,74,79,65,65,81,64,62,51,46,14,12,7,6,7,2027,424,High,Medium,64,73,79,80,61,67,T.,Cairney
4685,2019-01-01,Fulham,177723, Fabricio,30,78,78,77,GK,0,100,15,14,14,44,13,134,25,19,15,40,35,292,59,54,57,74,48,213,25,76,42,56,14,146,33,26,14,51,22,22,56,22,14,11,385,76,80,77,74,78,1317,441,Medium,Medium,76,80,77,78,56,74,Fabricio,Fabricio
4686,2019-01-01,Watford,163155, B. Foster,35,78,78,77,GK,0,97,15,18,14,36,14,103,14,15,17,32,25,264,50,48,45,71,50,205,27,75,32,57,14,135,15,23,14,42,41,41,63,22,15,14,385,77,78,73,77,80,1240,434,Medium,Medium,77,78,73,80,49,77,B.,Foster
4687,2019-01-01,Watford,190324, C. Kabasele,27,78,80,77,CB,2,292,47,49,78,66,52,243,59,34,27,57,66,331,66,74,60,73,58,332,57,82,69,80,44,301,78,76,58,36,53,53,64,78,77,80,61,14,11,6,14,16,1795,388,Medium,High,70,50,51,62,78,77,C.,Kabasele
4688,2019-01-01,Watford,182744, J. Holebas,34,78,78,77,LB,0,340,83,57,74,76,50,359,73,69,71,69,77,368,74,76,71,74,73,379,82,73,79,73,72,343,89,71,62,64,57,57,72,75,80,77,71,15,13,13,14,16,2092,441,High,Medium,75,65,73,74,76,78,J.,Holebas
4689,2019-01-01,Watford,178213, E. Capoue,29,78,78,77,CDM,0,358,69,69,72,79,69,355,76,62,60,77,80,284,56,49,39,79,61,376,77,72,78,77,72,349,76,79,73,69,52,52,75,71,77,75,60,12,11,11,14,12,2005,421,Low,Medium,52,71,73,73,75,77,E.,Capoue
4690,2019-01-01,Watford,183125, T. Deeney,30,78,78,77,ST,0,365,55,77,83,72,78,319,65,68,49,60,77,324,54,60,62,77,71,406,86,83,71,91,75,349,85,31,79,74,80,80,78,38,30,25,64,10,11,16,12,15,1920,392,High,Medium,57,79,66,69,37,84,T.,Deeney
4691,2019-01-01,Burnley,189682, B. Mee,28,78,78,77,CB,0,256,60,30,78,59,29,253,59,45,31,56,62,333,62,63,63,75,70,344,60,93,70,82,39,295,82,79,38,60,36,36,74,78,79,78,58,15,7,12,10,14,1774,379,Medium,High,63,38,57,62,79,80,B.,Mee
4692,2019-01-01,Burnley,150724, J. Hart,31,78,78,76,GK,0,91,14,14,10,34,19,108,23,17,13,35,20,270,56,60,50,72,32,217,40,69,28,61,19,147,36,25,14,42,30,30,58,16,14,13,375,76,75,68,75,81,1251,433,Medium,Medium,76,75,68,81,58,75,J.,Hart
4693,2019-01-01,Crystal Palace,173546, J. Tomkins,29,78,79,77,CB,1,250,45,29,78,70,28,233,50,33,31,60,59,263,41,49,47,76,50,289,40,76,65,79,29,293,80,78,38,54,43,43,74,81,80,79,48,11,8,6,9,14,1616,344,Medium,Medium,45,32,57,54,80,76,J.,Tomkins
4694,2019-01-01,Crystal Palace,212150, M. Meyer,22,78,82,77,CAM,4,318,74,63,37,84,60,383,83,74,69,75,82,391,76,60,89,76,90,297,45,60,80,52,60,362,80,70,72,80,60,60,78,71,66,62,58,8,12,13,11,14,2008,418,Medium,Medium,67,59,79,83,65,65,M.,Meyer
4695,2019-01-01,Crystal Palace,194932, A. Townsend,26,78,78,78,LM,0,344,78,73,48,75,70,379,81,73,78,67,80,391,81,79,78,76,77,351,82,44,85,61,79,338,76,37,74,75,76,76,71,41,35,34,59,13,11,11,11,13,1972,417,High,High,80,76,74,80,38,69,A.,Townsend
4696,2019-01-01,Brighton,192622, S. Duffy,26,78,81,77,CB,3,251,38,37,81,65,30,236,45,37,33,64,57,238,42,47,32,78,39,339,55,89,61,85,49,311,85,78,49,44,55,55,64,77,76,73,56,9,11,16,8,12,1657,346,Medium,High,45,44,52,49,77,79,S.,Duffy
4697,2019-01-01,Brighton,199915, L. Dunk,26,78,81,77,CB,3,240,32,37,76,71,24,264,60,23,39,74,68,256,38,50,47,79,42,311,72,72,64,82,21,269,80,78,30,45,36,36,72,80,76,78,58,15,16,9,12,6,1632,355,High,High,45,40,54,61,78,77,L.,Dunk
